AREA_ACRE,Lam_X,Lam_Y,Yr
40.3251,2877370.163,2611614.891,2012
125.425,2876765.284,2609649.519,2012
95.9428,2879043.119,2611370.051,2012
118.21,2879237.019,2608512.08,2012
39.194,2880396.745,2610584.555,2012
38.0294,2881606.184,2610578.371,2012
130.682,2886255.762,2611358.723,2012
63.9835,2886227.891,2609361.073,2012
144.013,2888897.108,2611264.253,2012
133.45,2888853.55,2608610.82,2012
134.043,2891531.789,2609938.7,2012
146.835,2891530.824,2612568.123,2012
70.8342,2893468.541,2612531.635,2012
212.661,2894548.351,2609755.546,2012
86.8116,2895508.844,2608244.081,2012
144.769,2895498.833,2612561.885,2012
38.7379,2898840.263,2613246.398,2012
135.876,2899436.131,2609936.19,2012
61.885,2902142.159,2611157.149,2012
137.293,2904719.208,2612614.416,2012
120.095,2907312.385,2611281.022,2012
97.2928,2909780.933,2612612.302,2012
117.926,2921511.091,2612461.15,2012
133.072,2926642.241,2611267.163,2012
133.181,2956891.103,2610080.833,2012
186.823,2959212.036,2604950.539,2012
136.73,2956380.815,2607368.419,2012
144.194,2970175.578,2598876.729,2012
96.8206,2953276.813,2604576.13,2012
81.8094,2951543.491,2604569.506,2012
110.734,2949119.003,2607274.22,2012
136.089,2949108.818,2604719.196,2012
138.879,2914794.936,2604741.362,2012
107.09,2911982.628,2607655.78,2012
99.0312,2909759.568,2605020.285,2012
80.6427,2906972.634,2603756.534,2012
39.9781,2906936.552,2605385.437,2012
34.4121,2905426.015,2608026.778,2012
31.0036,2904414.612,2608026.54,2012
132.741,2902032.776,2606057.716,2012
65.3851,2899444.158,2607930.923,2012
133.856,2899422.921,2605973.531,2012
65.8793,2897516.61,2604673.642,2012
137.053,2895460.872,2604707.801,2012
51.2305,2893496.244,2604820.169,2012
35.4781,2890856.814,2608011.224,2012
35.5998,2888189.657,2606601.51,2012
36.8355,2888185.594,2604679.569,2012
98.5147,2886396.768,2604935.349,2012
101.978,2883421.295,2604656.395,2012
140.658,2886209.334,2607291.269,2012
141.28,2883615.165,2607571.918,2012
193.364,2881252.754,2603632.816,2012
63.7049,2878898.71,2606440.639,2012
62.8671,2877373.175,2607025.553,2012
49.8445,2875609.284,2607601.548,2012
147.395,2876704.538,2604443.022,2012
109.097,2874307.99,2605950.989,2012
41.3586,2873431.882,2605121.188,2012
144.226,2871453.842,2607114.139,2012
157.822,2865828.76,2604667.449,2012
40.7351,2866751.829,2607728.766,2012
42.8574,2864500.013,2607785.69,2012
107.462,2861251.684,2607366.287,2012
53.3999,2858313.03,2605059.979,2012
100.094,2857215.058,2607342.986,2012
30.3111,2856321.739,2603893.939,2012
37.1967,2855054.829,2603886.127,2012
122.702,2855697.767,2605827.487,2012
68.8785,2853762.307,2607180.04,2012
137.338,2851428.474,2604589.253,2012
130.96,2850928.157,2607204.709,2012
42.1957,2844302.382,2607676.323,2012
11.4091,2842088.615,2608082.697,2012
44.6281,2835630.587,2607903.204,2012
34.3471,2834297.55,2608014.102,2012
38.6787,2835708.116,2606735.174,2012
37.6121,2834412.456,2606772.782,2012
40.6242,2834366.026,2605241.493,2012
41.8076,2835651.854,2604032.842,2012
41.0618,2833019.602,2605547.2,2012
39.3665,2831718.364,2605472.498,2012
139.417,2832365.464,2607387.276,2012
151.489,2829792.484,2607400.004,2012
147.847,2829728.759,2604818.497,2012
108.163,2827266.793,2604640.055,2012
138.933,2827089.098,2607513.8,2012
142.647,2825775.313,2606199.297,2012
55.6433,2824438.313,2607618.766,2012
39.1227,2825089.867,2604219.54,2012
119.891,2823027.084,2604854.089,2012
36.3108,2821213.186,2605599.324,2012
35.2423,2821208.147,2604284.56,2012
121.872,2814642.167,2599557.986,2012
109.552,2816791.062,2599762.905,2012
75.8449,2816957.109,2601899.067,2012
127.132,2819270.135,2601705.433,2012
145.078,2819235.414,2599731.585,2012
40.5213,2821160.924,2599039.037,2012
34.1496,2821186.641,2600300.291,2012
34.0165,2821186.592,2601563.335,2012
41.728,2821156.947,2602977.78,2012
39.1378,2822500.095,2602957.899,2012
31.8148,2822504.074,2601629.232,2012
69.2935,2822531.715,2599680.524,2012
137.742,2824431.502,2599652.543,2012
145.103,2824478.339,2602265.678,2012
143.013,2827086.7,2602214.25,2012
153.055,2827099.423,2599650.827,2012
128.823,2829741.714,2599557.971,2012
139.445,2829721.628,2602162.6,2012
88.7779,2832570.769,2599261.663,2012
32.8499,2834548.164,2599430.744,2012
168.342,2845425.409,2601918.038,2012
135.908,2844309.386,2599349.309,2012
36.9687,2846238.628,2599976.918,2012
38.6391,2846194.001,2598716.753,2012
95.1219,2848129.081,2599360.386,2012
143.046,2850414.586,2599346.269,2012
162.532,2852676.302,2601897.803,2012
136.742,2853021.212,2599321.652,2012
43.2914,2855445.428,2598447.435,2012
85.8735,2856047.026,2602014.555,2012
130.038,2858259.831,2601878.226,2012
192.161,2857988.078,2599002.238,2012
141.647,2860974.216,2601859.177,2012
37.4588,2860306.636,2598597.953,2012
138.118,2862231.29,2599239.579,2012
137.487,2863591.153,2601832.809,2012
135.678,2866178.333,2601835.678,2012
144.892,2864837.421,2599250.688,2012
36.2201,2866787.706,2598573.673,2012
189.209,2875602.822,2601577.557,2012
102.975,2875140.46,2598986.041,2012
133.779,2878338.64,2599491.881,2012
85.8032,2878792.849,2602018.477,2012
31.322,2877067.303,2602478.562,2012
87.2166,2880688.575,2600931.189,2012
74.217,2883367.733,2601171.275,2012
39.6768,2885588.645,2602667.028,2012
31.5249,2888288.398,2603185.799,2012
149.825,2911489.899,2602151.769,2012
39.7032,2910226.233,2603345.995,2012
142.053,2911030.705,2599512.819,2012
128.825,2964844.141,2602134.993,2012
146.807,2970250.276,2595213.193,2012
126.247,2967590.218,2594361.02,2012
100.241,2967548.982,2591641.931,2012
127.919,2970290.527,2591667.892,2012
69.6962,2969901.287,2589061.123,2012
489.751,2944658.665,2593602.812,2012
55.2129,2893610.08,2593769.482,2012
144.203,2888849.303,2593252.073,2012
86.3576,2872751.126,2594005.952,2012
135.532,2866136.502,2596559.182,2012
32.8952,2864199.011,2595912.892,2012
41.4957,2862881.042,2597205.904,2012
141.288,2863485.051,2593958.776,2012
35.4689,2860221.83,2593330.925,2012
34.8334,2861527.492,2594617.695,2012
18.1178,2860385.874,2594292.257,2012
138.04,2860932.415,2596601.779,2012
97.6237,2858337.895,2596634.346,2012
38.1798,2854950.463,2593384.893,2012
62.1025,2855549.032,2594583.067,2012
121.275,2852928.718,2594069.024,2012
138.257,2853007.369,2595366.662,2012
67.8347,2853022.106,2597246.444,2012
142.754,2855635.493,2596639.92,2012
139.368,2850385.501,2596686.56,2012
142.371,2850385.338,2594076.305,2012
43.7046,2848057.079,2593449.755,2012
39.8354,2848184.537,2594756.863,2012
111.335,2848024.262,2596654.683,2012
38.6717,2846280.281,2597320.896,2012
135.479,2844387.677,2596698.631,2012
29.9574,2846278.647,2596052.272,2012
40.2538,2846221.513,2594748.227,2012
67.9042,2844404.907,2594806.937,2012
31.6274,2846246.123,2593424.944,2012
66.3961,2844281.833,2593493.609,2012
12.981,2837123.795,2596165.341,2012
138.833,2834999.176,2594217.413,2012
36.0136,2833269.823,2593358.341,2012
164.456,2833719.082,2596626.275,2012
141.812,2831042.51,2596898.054,2012
139.778,2829711.406,2594297.663,2012
112.506,2826874.464,2594542.202,2012
139.583,2828429.962,2596880.304,2012
146.25,2825793.47,2596867.776,2012
12.6857,2827094.146,2598009.667,2012
142.482,2824415.072,2594321.402,2012
39.473,2822507.776,2593709.073,2012
39.0451,2822482.1,2595029.42,2012
37.2285,2821133.837,2595077.561,2012
136.202,2819192.49,2594422.499,2012
141.523,2823161.11,2596991.384,2012
28.8991,2821179.872,2597743.958,2012
34.4079,2821157.12,2596413.68,2012
131.014,2819199.823,2597083.47,2012
93.6306,2816792.967,2596814.522,2012
157.866,2816336.313,2594410.522,2012
65.9141,2814013.456,2595579.344,2012
101.507,2811847.555,2594218.904,2012
40.4426,2815114.811,2597411.219,2012
141.297,2807823.869,2589281.671,2012
36.6875,2809446.758,2588599.317,2012
42.2211,2809817.669,2589907.514,2012
127.528,2809173.822,2591789.803,2012
139.242,2811807.462,2591844.423,2012
36.6938,2811160.718,2589933.279,2012
39.9559,2811161.445,2588577.199,2012
66.7605,2812403.263,2589229.443,2012
39.0033,2813788.547,2592484.158,2012
36.6912,2813782.19,2591184.59,2012
39.3525,2815118.799,2592461.412,2012
99.4204,2814695.593,2590312.715,2012
39.8385,2815124.487,2588511.723,2012
105.373,2816788.003,2591768.825,2012
88.833,2816774.044,2589348.506,2012
107.237,2818974.999,2589357.725,2012
144.367,2819192.029,2591769.727,2012
143.453,2820457.563,2587782.176,2012
39.8288,2821122.224,2589769.528,2012
35.8855,2822448.13,2589741.844,2012
39.8348,2821117.095,2591102.844,2012
37.1282,2821134.286,2592416.552,2012
39.0674,2822445.627,2592391.533,2012
39.2785,2822469.404,2591094.522,2012
38.5674,2823788.658,2591064.542,2012
38.5692,2823756.736,2589721.919,2012
138.705,2824419.639,2587744.316,2012
39.9766,2825093.558,2589715.933,2012
140.201,2825760.633,2591645.086,2012
29.7044,2827675.194,2592244.343,2012
138.207,2829709.774,2591634.763,2012
168.424,2827211.75,2588927.192,2012
114.384,2829832.894,2589115.373,2012
97.5534,2832590.409,2591819.972,2012
40.8199,2831709.293,2588320.323,2012
39.2199,2833009.941,2588310.627,2012
35.4121,2834355.709,2589622.47,2012
33.3479,2835574.892,2589625.353,2012
40.0615,2834308.277,2588276.542,2012
140.627,2835004.909,2591553.65,2012
135.197,2837644.882,2588911.51,2012
37.3333,2839628.887,2588225.314,2012
133.889,2837665.64,2591513.679,2012
38.0914,2842612.972,2588000.806,2012
140.018,2845564.139,2588800.848,2012
141.488,2844769.55,2591431.397,2012
59.8995,2846338.551,2591426.463,2012
98.25,2847970.908,2588926.766,2012
139.891,2850349.249,2588792.999,2012
30.3925,2849699.503,2590765.441,2012
40.2596,2851019.124,2590750.461,2012
71.1361,2850365.027,2592110.714,2012
141.146,2853008.137,2591389.866,2012
120.339,2853026.129,2588902.48,2012
136.818,2855601.554,2588739.858,2012
94.4294,2855270.034,2591212.936,2012
107.665,2858325.363,2590029.221,2012
66.787,2858500.568,2588154.201,2012
121.683,2860952.551,2591448.921,2012
273.735,2864408.861,2587758.183,2012
111.461,2867049.378,2591462.475,2012
39.9716,2875984.745,2591989.476,2012
170.799,2891386.347,2590965.541,2012
287.49,2894840.111,2590449.832,2012
251.686,2901484.652,2589836.664,2012
167.905,2904507.013,2588004.35,2012
98.5338,2911185.077,2586820.259,2012
290.956,2862045.942,2584016.911,2012
152.605,2858892.023,2585638.358,2012
138.219,2855555.316,2584829.397,2012
72.2589,2855592.503,2586816.797,2012
80.3722,2852972.692,2586561.302,2012
144.509,2852965.162,2584804.12,2012
133.033,2850299.824,2583567.445,2012
62.7635,2850780.331,2586592.844,2012
142.325,2848389.253,2586158.246,2012
65.667,2847439.88,2583542.186,2012
28.9472,2846182.787,2582889.431,2012
125.594,2845252.766,2584487.179,2012
142.343,2845552.312,2586167.038,2012
121.401,2842666.63,2586240.964,2012
54.2878,2842380.529,2583990.518,2012
36.5968,2840924.239,2582923.616,2012
122.08,2838937.151,2584940.964,2012
71.0798,2836321.34,2583088.855,2012
136.033,2836317.061,2585019.225,2012
38.0223,2835646.096,2586940.721,2012
25.2596,2834462.144,2586863.552,2012
34.6472,2834314.857,2585662.588,2012
39.6737,2834319.357,2584349.721,2012
40.4927,2834309.869,2583018.324,2012
137.71,2832350.345,2583713.461,2012
130.669,2832352.564,2586381.453,2012
162.761,2829586.755,2586484.481,2012
68.526,2829725.368,2584350.529,2012
39.0826,2827717.578,2583107.555,2012
35.9612,2826391.864,2585747.974,2012
132.239,2825687.528,2583788.563,2012
38.2746,2825054.942,2585761.644,2012
38.2255,2823738.524,2585783.087,2012
140.126,2823096.857,2583806.176,2012
41.2632,2821093.039,2585805.749,2012
35.2772,2821091.212,2584497.665,2012
39.8217,2819781.97,2585818.414,2012
42.2588,2818527.094,2587142.987,2012
30.1652,2818536.808,2584427.253,2012
59.2824,2816225.959,2583182.783,2012
204.525,2816095.538,2585144.975,2012
64.8129,2816390.453,2587218.32,2012
138.358,2813094.855,2586538.105,2012
136.263,2811781.336,2586557.116,2012
38.2075,2811090.994,2584562.074,2012
140.282,2813097.838,2583880.104,2012
41.2652,2809785.09,2584579.711,2012
42.1352,2809794.333,2585925.839,2012
39.3562,2808466.124,2584605.504,2012
39.0747,2808483.03,2585959.739,2012
38.8597,2809797.97,2587241.12,2012
38.5556,2808482.724,2587265.944,2012
40.4714,2805860.063,2587303.224,2012
106.983,2806732.849,2586222.59,2012
39.3479,2805831.763,2585252.224,2012
36.7904,2807157.557,2584615.384,2012
31.5339,2804406.4,2584572.522,2012
43.5106,2803260.422,2584608.974,2012
42.9024,2801860.505,2584552.136,2012
29.5134,2804500.456,2585998.502,2012
32.7217,2804513.187,2586646.382,2012
35.5453,2799185.979,2585064.338,2012
36.4844,2789891.745,2578400.328,2012
137.363,2791900.537,2578980.257,2012
37.0768,2792770.392,2580914.281,2012
37.688,2793920.668,2580877.116,2012
137.301,2795913.445,2581511.858,2012
92.8781,2795619.207,2578631.627,2012
144.053,2797184.215,2578852.934,2012
95.4185,2798739.597,2581663.931,2012
136.756,2799832.629,2578806.809,2012
35.9941,2801844.343,2582071.614,2012
131.715,2803824.974,2578734.603,2012
39.8241,2804490.429,2580696.734,2012
139.207,2803843.963,2582669.664,2012
148.245,2806496.474,2582644.481,2012
39.4893,2805841.81,2580704.375,2012
133.758,2806868.929,2579735.471,2012
141.254,2809106.912,2578665.483,2012
182.415,2809107.24,2581581.928,2012
295.829,2812435.54,2579293.271,2012
55.6997,2816838.161,2580324.321,2012
124.221,2815577.873,2581312.335,2012
115.916,2815583.687,2578479.03,2012
62.0994,2819167.871,2581901.305,2012
174.919,2819165.14,2579478.049,2012
30.3371,2821130.669,2578006.413,2012
37.8779,2821065.074,2579235.182,2012
36.3594,2821062.681,2580528.116,2012
35.8773,2821063.584,2581814.308,2012
36.4786,2822415.265,2581827.701,2012
37.3918,2822412.239,2580506.634,2012
33.1916,2822472.806,2579226.227,2012
60.2275,2822588.209,2577692.489,2012
47.8969,2824195.705,2577844.082,2012
164.733,2824383.811,2580865.735,2012
137.424,2827023.983,2581116.982,2012
38.9961,2827513.108,2577843.336,2012
36.7551,2830341.278,2577947.604,2012
41.2284,2830354.749,2579119.79,2012
41.1824,2829030.319,2580449.941,2012
37.5176,2830351.665,2580437.595,2012
39.6813,2831737.281,2581724.215,2012
41.5897,2833076.329,2581686.081,2012
129.076,2832324.585,2579833.939,2012
66,2832342.855,2577852.772,2012
39.9982,2834610.112,2581652.521,2012
69.2156,2840614.657,2580794.251,2012
326.452,2844001.248,2577912.943,2012
53.4491,2847922.502,2581371.75,2012
87.9165,2856769.672,2581704.656,2012
100.414,2838513.901,2577066.255,2012
186.793,2832688.571,2573520.079,2012
38.666,2827660.425,2576510.056,2012
207.74,2827101.742,2572427.769,2012
137.321,2825176.613,2575240.417,2012
170.094,2823005.197,2574177.433,2012
38.1317,2820988.541,2572422.376,2012
38.7692,2821028.1,2573917.691,2012
96.7554,2820601.6,2575622.434,2012
100.461,2818965.808,2576162.145,2012
152.476,2819105.714,2573047.943,2012
61.4232,2816276.876,2573140.245,2012
38.0786,2816373.934,2575212.441,2012
104.692,2813266.764,2576180.66,2012
41.567,2812401.208,2575330.833,2012
39.4063,2811092.098,2576635.916,2012
37.8613,2811085.497,2575324.201,2012
149.658,2814376.965,2573332.006,2012
143.968,2811731.322,2573357.699,2012
181.153,2808434.994,2576021.125,2012
142.448,2809061.149,2573355.194,2012
108.208,2806535.005,2573539.181,2012
68.1568,2805729.12,2576018.692,2012
139.825,2801144.891,2573475.123,2012
133.48,2801144.588,2576109.225,2012
135.09,2798600.395,2575993.506,2012
86.0156,2798794.745,2573423.999,2012
180.232,2796037.024,2573569.982,2012
142.049,2795857.012,2576192.425,2012
38.2945,2793846.347,2576918.021,2012
36.616,2792524.241,2576967.717,2012
140.579,2793148.405,2574979.08,2012
89.5317,2791504.993,2573798.106,2012
148.68,2790539.224,2576373.389,2012
221.114,2787547.86,2576157.454,2012
16.3704,2785196.835,2576969.548,2012
18.6926,2785326.534,2575918.818,2012
37.3635,2784986.593,2574698.859,2012
28.0323,2784949.634,2573382.236,2012
182.547,2782636.739,2574285.042,2012
140.647,2787713.897,2568695.943,2012
25.5074,2788547.433,2570450.228,2012
25.4487,2788566.882,2571591.272,2012
71.5387,2789809.081,2571118.81,2012
36.5282,2791096.746,2571734.591,2012
39.1083,2792411.283,2571680.137,2012
141.598,2793049.592,2568381.491,2012
124.353,2795803.71,2570780.745,2012
83.4693,2795243.312,2568427.44,2012
40.8288,2796385.706,2567651.619,2012
82.663,2797542.282,2568357.441,2012
21.8529,2799239.74,2567730.105,2012
125.908,2798357.015,2570989.391,2012
28.3916,2800432.602,2570174.608,2012
39.2858,2800438.181,2571022.254,2012
37.0254,2800377.754,2568862.408,2012
26.7201,2800506.389,2567530.324,2012
112.308,2803313.219,2568443.339,2012
84.8401,2801985.352,2570748.258,2012
139.65,2803718.126,2570773.003,2012
134.137,2806457.54,2570695.207,2012
181.444,2806361.188,2567784.453,2012
132.585,2809004.619,2568069.648,2012
43.3754,2808383.264,2570374.114,2012
39.856,2808398.256,2571380.936,2012
38.5567,2811059.532,2572033.409,2012
140.526,2813038.712,2570712.913,2012
42.6965,2819179.832,2571112.069,2012
41.244,2819711.066,2570003.425,2012
40.2249,2821018.655,2570914.026,2012
134.376,2823294.473,2568517.846,2012
162.425,2829429.915,2570282.919,2012
223.074,2832357.412,2570388.596,2012
149.03,2819869.642,2565817.008,2012
20.0727,2809177.695,2566469.287,2012
30.0021,2804117.531,2567089.698,2012
19.8227,2802974.213,2566813.392,2012
67.4943,2801913.127,2566528.541,2012
58.2608,2796968.7,2566368.405,2012
18.6444,2788279.381,2566680.878,2012
170.233,3182172.532,1570087.828,2012
143.848,3190084.471,1564757.434,2012
144.702,3190031.464,1567387.148,2012
85.4745,3184690.542,1567568.283,2012
164.594,3181915.218,1566955.792,2012
87.9369,3181830.495,1564527.97,2012
46.8815,3188298.233,1558797.273,2012
77.5637,3188126.723,1562263.097,2012
162.916,3189803.637,1560610.061,2012
139.282,3191192.927,1558304.918,2012
71.73,3193596.967,1561383.758,2012
113.842,3195443.413,1558004.612,2012
134.474,3217982.249,1560422.211,2012
114.326,3198094.563,1555536.115,2012
42.3928,3196178.995,1556118.243,2012
195.826,3194900.128,1553224.247,2012
83.852,3192694.006,1555435.719,2012
48.4071,3193090.098,1557585.968,2012
202.188,3190337.959,1554198.003,2012
67.5406,3189622.075,1557054.785,2012
42.4349,3189206.516,1555865.284,2012
129.436,3192297.596,1551950.145,2012
36.1154,3191004.227,1550415.981,2012
25.2305,3192120.395,1549924.358,2012
18.4448,3193205.258,1549842.592,2012
65.2451,3194039.475,1550632.305,2012
29.1781,3196156.907,1550808.321,2012
31.325,3197196.391,1550227.059,2012
21.9987,3198122.923,1549724.564,2012
27.7156,3198207.078,1550767.123,2012
50.6533,3199583.644,1550425.072,2012
144.353,3200542.88,1552765.536,2012
39.1148,3201963.467,1552124.121,2012
99.2842,3206010.786,1550980.556,2012
38.1295,3205204.772,1549313.079,2012
38.1207,3206500.975,1549318.174,2012
108.042,3209376.239,1553743.747,2012
128.157,3208366.181,1551269.51,2012
36.7933,3207804.583,1549327.499,2012
37.6707,3208790.266,1549349.063,2012
20.2361,3209882.88,1549647.359,2012
136.046,3210899.362,1551380.085,2012
290.953,3211709.025,1554592.509,2012
99.9976,3210871.154,1548682.537,2012
93.0646,3212700.081,1549720.567,2012
27.1682,3210532.029,1546595.722,2012
40.4295,3205182.789,1547221.676,2012
37.8634,3205184.214,1546568.609,2012
43.3487,3206501.457,1547267.014,2012
107.933,3200462.852,1543654.1,2012
28.3,3198732.216,1545298.688,2012
22.4881,3199548.955,1545075.298,2012
22.1641,3198010.215,1546585.929,2012
28.9529,3197331.083,1546560.34,2012
276.599,3197596.552,1542861.726,2012
291.252,3200587.275,1538778.53,2012
195.461,3283418.978,1489752.603,2012
127.094,3280372.135,1493346.37,2012
197.689,3280233.15,1490605.593,2012
129.209,3277033.668,1490571.416,2012
123.155,3302474.292,3443594.993,2012
133.278,3235537.451,3437723.618,2012
142.851,3234378.335,3431243.055,2012
155.56,3222449.683,3428203.319,2012
273.454,3283706.15,3409682.729,2012
126.054,3230881.931,3403482.211,2012
80.3141,3262077.904,3386442.884,2012
37.8872,3262122.106,3383864.27,2012
37.8382,3263719.968,3383856.677,2012
41.4317,3265346.814,3383838.933,2012
28.862,3267048.829,3383976.267,2012
160.44,3259722.858,3387237.154,2012
63.5221,3262517.937,3382037.728,2012
132.296,3261262.083,3374779.938,2012
109.085,3259991.435,3369312.274,2012
242.775,3260904.39,3371738.516,2012
88.9621,3264312.14,3367110.184,2012
119.934,3261626.987,3366514.719,2012
84.0584,3234150.28,3365821.349,2012
66.5938,3234108.978,3364088.901,2012
111.106,3231977.873,3364637.646,2012
103.758,3229943.824,3364345.961,2012
87.9948,3232304.358,3366632.043,2012
92.9453,3229944.875,3365972.671,2012
128.742,3227592.562,3363953.854,2012
118.289,3227579.751,3365648.562,2012
100.13,3226878.003,3358376.253,2012
94.1739,3232308.818,3360236.804,2012
94.3491,3232324.86,3358327.497,2012
104.481,3246949.848,3358737.593,2012
101.033,3248840.462,3358801.328,2012
109.761,3265187.227,3358922.048,2012
98.9647,3270427.14,3361949.941,2012
348.024,3263423.429,3355384.232,2012
103.687,3249698.041,3356051.34,2012
54.1828,3247642.391,3356574.263,2012
112.797,3220758.818,3354314.922,2012
49.9637,3218172.469,3355548.039,2012
119.752,3223429.284,3352104.113,2012
74.7552,3221007.622,3348801.871,2012
148.562,3226002.989,3349442.769,2012
54.4428,3229728.654,3351386.753,2012
87.7593,3263220.488,3349474.609,2012
136.541,3266358.755,3351139.582,2012
28.056,3287470.491,3346854.25,2012
53.5393,3286715.932,3345115.236,2012
33.1443,3280940.266,3343884.5,2012
37.5763,3279623.39,3344130.327,2012
35.9241,3279340.412,3346710.982,2012
50.8524,3271233.12,3346223.683,2012
31.5315,3270530.934,3345189.978,2012
74.3994,3268907.777,3345517.672,2012
50.92,3235647.638,3343631.708,2012
143.863,3234022.654,3342889.044,2012
131.672,3246061.499,3327254.066,2012
71.7888,3247819.157,3323914.066,2012
148.701,3209202.163,2790895.29,2012
111.249,3074680.003,2663353.655,2012
139.533,3069411.936,2660572.461,2012
115.769,3069443.445,2657916.664,2012
144.599,3072057.267,2660617.302,2012
113.884,3072071.059,2657975.247,2012
133.398,3074722.033,2660664.693,2012
111.906,3074746.833,2659178.518,2012
124.928,3085271.428,2658787.212,2012
133.912,3082763.423,2652844.134,2012
93.2328,3080337.857,2652590.546,2012
121.909,3074570.613,2652738.708,2012
136.943,3069468.278,2656253.991,2012
84.3537,3077701.253,2643664.785,2012
69.5525,3077687.698,2644680.447,2012
124.82,2951869.041,2589880.343,2012
131.886,2950514.815,2591140.162,2012
85.0872,2951923.632,2593313.737,2012
65.3748,2949962.848,2589092.258,2012
71.3143,2941205.19,2588210.982,2012
268.313,2869485.145,2582741.257,2012
128.147,2887610.109,2583603.356,2012
41.5136,2902625.537,2582978.041,2012
25.7494,2903622.574,2582776.52,2012
34.0326,2904927.58,2582952.737,2012
160.945,2938245.809,2585105.634,2012
177.591,2942006.782,2585943.84,2012
145.247,2941558.112,2583509.266,2012
136.39,2962515.628,2581104.121,2012
180.785,2943886.317,2578618.387,2012
67.974,2890230.893,2577548.666,2012
66.56,2888209.799,2578228.09,2012
140.011,2886306.742,2578262.22,2012
111.628,2872482.81,2578164.303,2012
404.704,2866707.265,2577808.011,2012
167.679,2865308.657,2574303.998,2012
35.5126,2883044.51,2572269.78,2012
41.4068,2883340.238,2573580.931,2012
128.455,2939811.369,2575652.386,2012
150.031,2941561.014,2573003.044,2012
320.403,2943535.995,2571216.509,2012
153.496,2878310.5,2569005.872,2012
143.883,2872690.074,2567634.398,2012
38.2923,2870760.94,2566977.813,2012
93.1823,2868816.174,2567658.024,2012
66.224,2588358.137,2997851.138,2012
101.053,2589727.985,2997632.206,2012
27.9166,2587074.98,2995520.884,2012
26.9407,2586888.483,2994272.324,2012
179.091,2590658.965,2994797.906,2012
141.982,2576299.089,2991945.417,2012
63.8082,2576602.828,2989645.567,2012
79.0928,2578689.601,2989597.307,2012
167.756,2579202.454,2992013.841,2012
232.719,2586579.247,2991451.283,2012
67.7736,2586915.719,2988946.734,2012
131.579,2589633.083,2992146.012,2012
131.563,2591207.276,2992102.819,2012
146.217,2593556.01,2989476.823,2012
124.663,2592150.152,2986840.078,2012
139.437,2592022.008,2984255.539,2012
120.722,2589452.172,2984318.262,2012
58.5037,2587384.891,2985714.753,2012
128.055,2585587.657,2985812.509,2012
138.346,2589517.389,2986934.44,2012
274.317,2577703.504,2986615.821,2012
99.9906,2586904.424,2982838.33,2012
43.3398,2587036.711,2979683.289,2012
38.5843,2587064.131,2978372.266,2012
130.152,2589435.793,2981637.83,2012
126.303,2591962.237,2981659.384,2012
137.984,2594563.73,2978877.525,2012
132.613,2594484.666,2976191.444,2012
116.957,2594532.289,2973691.356,2012
32.7583,2592140.393,2973026.323,2012
106.352,2589428.241,2973708.254,2012
32.5451,2592289.626,2971637.244,2012
111.178,2601820.553,2966887.932,2012
59.1126,2602636.215,2965346.638,2012
132.748,2607407.687,2965170.519,2012
129.576,2604860.289,2965271.676,2012
85.8277,2607624.271,2962713.601,2012
93.6402,2602220.39,2962429.339,2012
116.655,2599815.124,2963124.584,2012
105.154,2595118.807,2964440.613,2012
30.2216,2592246.969,2965316.286,2012
58.2829,2602400.751,2960436.422,2012
26.0988,2602228.12,2959086.703,2012
107.076,2604737.858,2957546.945,2012
134.902,2607104.094,2957350.48,2012
121.031,2607134.751,2959847.26,2012
137.946,2609744.479,2957242.883,2012
140.065,2619598.414,2951570.849,2012
42.6082,2611749.856,2953858.99,2012
92.1341,2612331.239,2952098.804,2012
33.5255,2611706.296,2955152.533,2012
134.6,2609712.857,2954585.283,2012
140.769,2609584.063,2951983.693,2012
133.151,2606969.173,2952104.367,2012
139.243,2607051.975,2954680.119,2012
16.5118,2603366.325,2955482.423,2012
25.276,2603469.654,2954408.685,2012
54.2898,2604908.754,2952711.166,2012
53.4983,2602525.556,2955914.886,2012
53.7567,2603593.975,2950977.678,2012
67.1881,2604977.678,2949594.28,2012
34.0963,2604989.186,2947417.544,2012
83.8279,2606617.862,2946538.049,2012
86.0732,2606592.199,2948513.731,2012
70.32,2606965.82,2950083.642,2012
142.912,2612189.217,2946608.014,2012
143.23,2612087.89,2943936.456,2012
115.645,2613564.392,2948918.446,2012
137.483,2614823.785,2946440.54,2012
76.3611,2615338.081,2949067.763,2012
129.147,2614745.426,2943802.43,2012
214.869,2617812.762,2947117.209,2012
142.975,2617350.451,2941293.559,2012
121.903,2614684.124,2941291.298,2012
98.7963,2612086,2941506.394,2012
62.1928,2609991.544,2941385.696,2012
68.6234,2606771.944,2944925.595,2012
45.3423,2604947.719,2944920.108,2012
100.097,2609428.034,2938517.629,2012
129.742,2609378.699,2936015.738,2012
131.438,2611969.095,2938593.853,2012
83.6234,2611939.849,2936891.306,2012
154.992,2612044.017,2934635.179,2012
138.668,2614529.933,2935957.508,2012
117.663,2614736.68,2938599.426,2012
79.7883,2616902.645,2938479.292,2012
140.538,2617243.326,2935933.669,2012
126.072,2619109.167,2935871.461,2012
146.579,2619163.288,2938521.231,2012
138.318,2621935.974,2938458.286,2012
151.922,2622563.848,2935839.866,2012
144.308,2621781.277,2933055.138,2012
135.503,2621808.174,2930424.411,2012
